input_dim,geometry,geo params,num_inducing_latent,num_inducing_dynamics,num_folds,score_mean,score_std,f1_mean,f1_std,smoothness_mean,smoothness_std,avg_freeze_mean,avg_freeze_std,iteration_mean,score_over_f1,score_f1_freeze,score_f1_freeze_smooth
15.0,fourier_basis,9.0,125.0,50.0,10,0.25994685913603066,0.05554977684345408,0.3928453306713689,0.16820876117971387,0.7632951059762182,0.045726957673808015,2.9855339397910994,1.148806652193012,51.0,0.6617028098355757,1.975536196819247,1.5079171107110023
15.0,fourier_basis,10.0,125.0,50.0,10,0.28581844870126394,0.029724145541575143,0.4546003640770769,0.18480907336878857,0.746930958457783,0.013536921003330983,2.8950708579209654,0.5763901827801117,61.0,0.6287246365970878,1.820202373069178,1.3595655031036924
15.0,fourier_basis,11.0,125.0,50.0,10,0.2803218579813328,0.02212860066838303,0.4329449933040591,0.18053180617194992,0.768811545816787,0.023317990453716745,3.1307784452966394,0.6988503105528306,61.0,0.6474768442106953,2.027106547683535,1.5584629184599088
15.0,fourier_basis,8.0,125.0,75.0,10,0.29741040034909194,0.02831939632765557,0.565405635001543,0.15202315144550899,0.7755366078179815,0.02345295755761209,3.182608882895768,0.5688902153909583,31.0,0.5260124447615036,1.6740918792116808,1.298319537179457
15.0,fourier_basis,9.0,125.0,75.0,10,0.263765718036627,0.051511139627231944,0.38852857638764215,0.17878630542154753,0.7716697579358469,0.045280607615758084,3.2715901655664545,1.4610853959553687,51.0,0.6788837013971993,2.221029241054431,1.7139010968129105
15.0,fourier_basis,10.0,125.0,75.0,10,0.32961166384594814,0.03465437096329435,0.3711894096241922,0.07160411111719932,0.755256000312452,0.01165694920422897,3.8620807084684836,1.1098878044175418,51.0,0.8879877908684433,3.429480516468561,2.5901357380175276
15.0,fourier_basis,11.0,125.0,75.0,10,0.3182943564095769,0.020918074632237587,0.293978123047128,0.13177900839664708,0.7722030410646519,0.020665026091079095,3.7619741430820306,1.002691314764044,51.0,1.0827144316400397,4.073143696171586,3.1452939488770153
15.0,fourier_basis,8.0,250.0,0.0,4,0.31201334265668546,0.03668198943099555,0.7622710622710622,0.15760411142466124,0.8358010509227501,0.016930628984592074,1.4242462372181284,0.039700085158294124,11.0,0.4093207234275595,0.5829735001571038,0.4872498640914214
15.0,fourier_basis,9.0,250.0,0.0,6,0.3454805212007796,0.04615223665309417,0.544459521959522,0.09545752067476493,0.8529818559487504,0.06289771633528915,1.5779374288544838,0.30724023566720843,11.0,0.6345384868233868,1.0012620284073097,0.8540583432818775
15.0,fourier_basis,10.0,250.0,0.0,6,0.33899166376077866,0.0396571807622286,0.6466853516853517,0.09657647112673638,0.8907302789657475,0.03989189163754989,1.5573040920342376,0.37419482807212606,11.0,0.5241987666448906,0.8163368843353885,0.7271359807140898
15.0,fourier_basis,11.0,250.0,0.0,9,0.33488721519528547,0.04474141299493935,0.6328187861521195,0.10956703618247714,0.922778446319819,0.03926593888006686,1.4901262618539617,0.10081520554103089,11.0,0.5291992313179905,0.7885736723398672,0.7276787881704967
15.0,fourier_basis,8.0,250.0,25.0,10,0.2868016657159479,0.05020239979283162,0.5327080137821826,0.23156938992930015,0.7724651329939338,0.028625286653979638,3.3765823319691455,0.7827387786676441,51.0,0.5383843649726234,1.8178991345749884,1.4042636967590256
15.0,fourier_basis,9.0,250.0,25.0,10,0.324919714273276,0.043150745245754255,0.4806870580399992,0.07966696394501725,0.7788510457560407,0.02361957910782373,4.175001521318993,1.270969435111356,41.0,0.6759485383237395,2.8220861758349622,2.197984769262726
15.0,fourier_basis,10.0,250.0,25.0,10,0.1948048786595772,0.03627459229737546,0.4958076716884766,0.1806947189912654,0.7474406021728768,0.01760044018977997,2.005624113661343,0.29963853511256544,81.0,0.39290412348031606,0.7880179844090958,0.5889966367897912
15.0,fourier_basis,11.0,250.0,25.0,10,0.322896252290266,0.033569202146200704,0.31246093590978496,0.13062586272020052,0.7785702056828429,0.015998419251315725,3.6280962220684643,1.0446344044677525,51.0,1.0333971872358916,3.749264430906716,2.9190655791304083
15.0,fourier_basis,8.0,250.0,50.0,10,0.30374476217142055,0.03534538137957828,0.4068019084458713,0.15614442457104646,0.7787962067720816,0.014322198313354892,4.010792872074301,0.6031064908472401,41.0,0.7466650373687629,2.994718809705726,2.3322756493478227
15.0,fourier_basis,9.0,250.0,50.0,10,0.25994685913603066,0.05554977684345408,0.3928453306713689,0.16820876117971387,0.7632951059762182,0.04572695767380801,2.9855339397910994,1.148806652193012,51.0,0.6617028098355757,1.975536196819247,1.5079171107110023
15.0,fourier_basis,10.0,250.0,50.0,20,0.26682729768124325,0.06646233803357918,0.6815925358200225,0.24246012748421786,0.8128349432368,0.038831644403423016,2.830283960710189,1.3170461131307398,24.0,0.3914762613417177,1.1079889834742538,0.9006121624892948
15.0,fourier_basis,11.0,250.0,50.0,10,0.2803218579813328,0.02212860066838303,0.4329449933040591,0.18053180617194992,0.7688115458167871,0.02331799045371674,3.130778445296639,0.6988503105528308,61.0,0.6474768442106953,2.027106547683535,1.558462918459909
15.0,fourier_basis,8.0,250.0,75.0,10,0.29741040034909194,0.02831939632765557,0.565405635001543,0.15202315144550899,0.7755366078179815,0.02345295755761209,3.182608882895768,0.5688902153909583,31.0,0.5260124447615036,1.6740918792116808,1.298319537179457
15.0,fourier_basis,9.0,250.0,75.0,10,0.263765718036627,0.051511139627231944,0.38852857638764215,0.17878630542154753,0.7716697579358469,0.045280607615758084,3.2715901655664545,1.4610853959553687,51.0,0.6788837013971993,2.221029241054431,1.7139010968129105
15.0,fourier_basis,10.0,250.0,75.0,10,0.32961166384594814,0.03465437096329435,0.3711894096241922,0.07160411111719932,0.755256000312452,0.01165694920422897,3.8620807084684836,1.1098878044175418,51.0,0.8879877908684433,3.429480516468561,2.5901357380175276
15.0,fourier_basis,11.0,250.0,75.0,10,0.3182943564095769,0.020918074632237587,0.293978123047128,0.13177900839664708,0.7722030410646519,0.020665026091079095,3.7619741430820306,1.002691314764044,51.0,1.0827144316400397,4.073143696171586,3.1452939488770153
15.0,fourier_basis,8.0,375.0,0.0,4,0.31201334265668546,0.03668198943099555,0.7622710622710622,0.15760411142466124,0.8358010509227501,0.016930628984592074,1.4242462372181284,0.039700085158294124,11.0,0.4093207234275595,0.5829735001571038,0.4872498640914214
15.0,fourier_basis,9.0,375.0,0.0,6,0.3454805212007796,0.04615223665309417,0.544459521959522,0.09545752067476493,0.8529818559487504,0.06289771633528915,1.5779374288544838,0.30724023566720843,11.0,0.6345384868233868,1.0012620284073097,0.8540583432818775
15.0,fourier_basis,10.0,375.0,0.0,6,0.33899166376077866,0.0396571807622286,0.6466853516853517,0.09657647112673638,0.8907302789657475,0.03989189163754989,1.5573040920342376,0.37419482807212606,11.0,0.5241987666448906,0.8163368843353885,0.7271359807140898
15.0,fourier_basis,11.0,375.0,0.0,9,0.33488721519528547,0.04474141299493935,0.6328187861521195,0.10956703618247714,0.922778446319819,0.03926593888006686,1.4901262618539617,0.10081520554103089,11.0,0.5291992313179905,0.7885736723398672,0.7276787881704967
15.0,fourier_basis,8.0,375.0,25.0,10,0.2868016657159479,0.05020239979283162,0.5327080137821826,0.23156938992930015,0.7724651329939338,0.028625286653979638,3.3765823319691455,0.7827387786676441,51.0,0.5383843649726234,1.8178991345749884,1.4042636967590256
15.0,fourier_basis,9.0,375.0,25.0,10,0.324919714273276,0.043150745245754255,0.4806870580399992,0.07966696394501725,0.7788510457560407,0.02361957910782373,4.175001521318993,1.270969435111356,41.0,0.6759485383237395,2.8220861758349622,2.197984769262726
15.0,fourier_basis,10.0,375.0,25.0,10,0.19480487865957719,0.03627459229737546,0.4958076716884766,0.1806947189912654,0.7474406021728768,0.01760044018977997,2.005624113661343,0.29963853511256544,81.0,0.392904123480316,0.7880179844090957,0.5889966367897911
15.0,fourier_basis,11.0,375.0,25.0,10,0.32289625229026603,0.033569202146200704,0.31246093590978496,0.13062586272020052,0.7785702056828429,0.015998419251315725,3.6280962220684643,1.0446344044677525,51.0,1.0333971872358918,3.7492644309067162,2.9190655791304088
15.0,fourier_basis,8.0,375.0,50.0,10,0.30374476217142055,0.03534538137957828,0.4068019084458713,0.15614442457104646,0.7787962067720816,0.014322198313354892,4.010792872074301,0.6031064908472401,41.0,0.7466650373687629,2.994718809705726,2.3322756493478227
15.0,fourier_basis,9.0,375.0,50.0,10,0.25994685913603066,0.05554977684345408,0.3928453306713689,0.16820876117971387,0.7632951059762181,0.045726957673808015,2.9855339397910994,1.148806652193012,51.0,0.6617028098355757,1.975536196819247,1.507917110711002
15.0,fourier_basis,10.0,375.0,50.0,10,0.28581844870126394,0.029724145541575143,0.4546003640770769,0.18480907336878857,0.746930958457783,0.013536921003330983,2.895070857920966,0.5763901827801117,61.0,0.6287246365970878,1.8202023730691783,1.3595655031036924
15.0,fourier_basis,11.0,375.0,50.0,10,0.2803218579813328,0.02212860066838303,0.4329449933040591,0.18053180617194992,0.768811545816787,0.023317990453716745,3.1307784452966394,0.6988503105528306,61.0,0.6474768442106953,2.027106547683535,1.5584629184599088
15.0,fourier_basis,8.0,375.0,75.0,10,0.29741040034909194,0.02831939632765557,0.565405635001543,0.15202315144550899,0.7755366078179815,0.02345295755761209,3.182608882895768,0.5688902153909583,31.0,0.5260124447615036,1.6740918792116808,1.298319537179457
15.0,fourier_basis,9.0,375.0,75.0,10,0.263765718036627,0.051511139627231944,0.38852857638764215,0.17878630542154753,0.7716697579358469,0.045280607615758084,3.2715901655664545,1.4610853959553687,51.0,0.6788837013971993,2.221029241054431,1.7139010968129105
15.0,fourier_basis,10.0,375.0,75.0,10,0.32961166384594814,0.03465437096329435,0.3711894096241922,0.07160411111719932,0.755256000312452,0.01165694920422897,3.8620807084684836,1.1098878044175418,51.0,0.8879877908684433,3.429480516468561,2.5901357380175276
15.0,fourier_basis,11.0,375.0,75.0,10,0.3182943564095769,0.020918074632237587,0.293978123047128,0.13177900839664708,0.7722030410646519,0.020665026091079095,3.7619741430820306,1.002691314764044,51.0,1.0827144316400397,4.073143696171586,3.1452939488770153
16.0,fourier_basis,10.0,250.0,50.0,10,0.20826106153636434,0.01396599304846957,0.9212049062049061,0.08330902020965847,0.8421258880119721,0.008587305862434726,1.7980972682470615,0.2005624467229389,2.0,0.22607463348663523,0.40650418089227447,0.34232769431448595
17.0,fourier_basis,10.0,250.0,50.0,10,0.20843413189983476,0.014914970600194647,0.9333694083694084,0.06578212349530714,0.8404957028822345,0.009454182912869247,1.8724133774762706,0.2698060507589108,2.0,0.22331365269831172,0.41813547068540874,0.35144106633372657
18.0,fourier_basis,10.0,250.0,50.0,10,0.20185736433465468,0.015202271684446251,0.9714646464646466,0.026389795064427728,0.8345328539217014,0.010435472428032444,1.8574073704704255,0.24441435824349797,2.0,0.2077866292605231,0.3859444166737014,0.3220832955018503
19.0,fourier_basis,10.0,250.0,50.0,10,0.19859105752571413,0.013664036221080728,0.9755050505050505,0.02733928466644378,0.8325225345141958,0.011218578554865985,1.8656158070965945,0.25246471414950233,2.0,0.2035776825787802,0.37979774259106536,0.31619017926468385
20.0,fourier_basis,10.0,250.0,50.0,10,0.19633559048742955,0.012927114949349491,0.9674242424242424,0.02475391587997167,0.8298285970235822,0.012232375709050988,1.8675610687958617,0.2613416317115428,2.0,0.20294673409820438,0.3790154196410721,0.31451783393105515
21.0,fourier_basis,10.0,250.0,50.0,10,0.19528572824349025,0.012700956996626636,0.9674242424242424,0.02475391587997167,0.8275794498414693,0.011979466814421066,1.871734374660404,0.27197737329692545,2.0,0.20186152018904238,0.37783114625903574,0.3126852921540245
22.0,fourier_basis,10.0,250.0,50.0,10,0.19495289861449258,0.012643647367498427,0.9674242424242424,0.02475391587997167,0.8248451431215644,0.012685794906750647,1.8801603772085778,0.27723788851799286,2.0,0.2015174832976744,0.3788851874110788,0.31252160663673206
23.0,fourier_basis,10.0,250.0,50.0,10,0.1935592574959795,0.012875506981851846,0.9674242424242424,0.02475391587997167,0.8216742659879334,0.014042266502708428,1.883195673944804,0.2770920494715403,2.0,0.20007691456123175,0.3767839799579358,0.30959370016794907
24.0,fourier_basis,10.0,250.0,50.0,10,0.19361274182361815,0.012893158931045074,0.9674242424242425,0.02475391587997167,0.8198635958255107,0.013938088478074399,1.890313229894204,0.2823151871389147,2.0,0.2001321998490023,0.37831254510239987,0.31016468357355426
25.0,fourier_basis,10.0,250.0,50.0,10,0.19334800671417485,0.013017689666540272,0.9674242424242424,0.02475391587997167,0.8184420281172973,0.01401731782318848,1.8913805366646277,0.28741900168324186,2.0,0.19985855040149633,0.3780085723153967,0.3093781025715373
26.0,fourier_basis,10.0,250.0,50.0,10,0.19302656955768055,0.012789499070789828,0.9717171717171718,0.018515457353356947,0.8159356470272792,0.013936785921800025,1.890659078133035,0.290809689806515,2.0,0.19864480650946334,0.3755696067510971,0.3064406300882372
27.0,fourier_basis,10.0,250.0,50.0,10,0.19338193378057283,0.012827625110113781,0.9674242424242424,0.02475391587997167,0.815594937912252,0.013775206574857972,1.892247670984538,0.2882477418322327,2.0,0.1998936198828161,0.3782482366679273,0.30849734710059695
28.0,fourier_basis,10.0,250.0,50.0,10,0.1935939774409124,0.013252604284423127,0.9633838383838385,0.02228097146947382,0.8147996243143556,0.013782410957498957,1.893261792448358,0.29043506667670516,2.0,0.2009520709478409,0.38045487803891886,0.3099944916946751
29.0,fourier_basis,10.0,250.0,50.0,10,0.1934061560412193,0.013112673633791757,0.9633838383838385,0.02228097146947382,0.8136373481998108,0.013626941382823566,1.8964423728869604,0.29300611585812625,2.0,0.20075711085798909,0.3807242916894554,0.30977150308545975
30.0,fourier_basis,10.0,250.0,50.0,10,0.19320739265017425,0.013073933758341637,0.9590909090909092,0.026359572425656282,0.8124977454438553,0.013988089560983302,1.8984209286497005,0.2928339766833664,2.0,0.20144846627032384,0.382433984411966,0.3107267501158329
31.0,fourier_basis,10.0,250.0,50.0,10,0.19332521004828146,0.012962589129655032,0.9590909090909092,0.026359572425656282,0.8112007861214142,0.014067398452659734,1.898732159482313,0.292680280990896,2.0,0.20157130905508017,0.38272992693182906,0.3104708175992911
32.0,fourier_basis,10.0,250.0,50.0,10,0.19294780796801797,0.013060716888115215,0.9590909090909092,0.02635957242565628,0.8102413972731126,0.013869840495549379,1.8980771493415265,0.29629294132827877,2.0,0.20117780925575332,0.38185100270293365,0.3093914899801641
33.0,fourier_basis,10.0,250.0,50.0,10,0.19212576170670842,0.012632632133488636,0.9631313131313133,0.029083192017955437,0.8096365760287352,0.013304852107873718,1.8943402589071812,0.295879635054585,2.0,0.19948033989474703,0.3778836387231076,0.3059484153930564
34.0,fourier_basis,10.0,250.0,50.0,10,0.1920556939267048,0.012616161009412655,0.9631313131313132,0.029083192017955433,0.8090401726755996,0.012996032576766387,1.8945538809184896,0.29708741658866095,2.0,0.1994075899186552,0.3777884233649909,0.3056460112740548
35.0,fourier_basis,10.0,250.0,50.0,10,0.1917603944079888,0.012885636425323862,0.9631313131313132,0.029083192017955433,0.8085986346801949,0.012578260663558188,1.894568027419749,0.2984560826968515,2.0,0.19910098632816875,0.3772103629250851,0.3050117844484446
36.0,fourier_basis,10.0,250.0,50.0,10,0.19170266940648248,0.012850173441787027,0.9631313131313132,0.029083192017955433,0.8081570505389681,0.012358011833956115,1.8919105522885347,0.29900859810505614,2.0,0.19904105161239397,0.376567865884095,0.30432597582064397
37.0,fourier_basis,10.0,250.0,50.0,10,0.19175773087490414,0.013031281215812787,0.9631313131313133,0.029083192017955437,0.8079334486639231,0.01230191113814888,1.891390042420851,0.2980542232026219,2.0,0.19909822083498172,0.376572392350992,0.3042454316237609
38.0,fourier_basis,10.0,250.0,50.0,10,0.19170291984783802,0.0131212528523045,0.9631313131313132,0.029083192017955433,0.8075202543519128,0.012301046477108585,1.8911840530401112,0.29867670581822936,2.0,0.19904131164064987,0.3764237544709841,0.303969805954511
39.0,fourier_basis,10.0,250.0,50.0,10,0.19148840680342963,0.013078778397723471,0.9631313131313132,0.029083192017955433,0.8068039433814624,0.01213298260341023,1.8869113000251807,0.29835388829988163,2.0,0.19881858703240202,0.37515303852647924,0.30267495085470114
40.0,fourier_basis,10.0,250.0,50.0,10,0.1914603272049291,0.013074480695462526,0.9631313131313132,0.029083192017955433,0.8065885119477059,0.012157946705011951,1.8876481884920728,0.29841093650503786,2.0,0.1987894325462819,0.3752445122373561,0.3026679127420718
41.0,fourier_basis,10.0,250.0,50.0,10,0.19141856375227617,0.013048735588304126,0.9588383838383839,0.03228078810508875,0.8063660655670066,0.012000902699172448,1.8917346222383329,0.30414026509487724,2.0,0.19963590004187873,0.37765814395093306,0.3045307116670521
42.0,fourier_basis,10.0,250.0,50.0,10,0.19130502057396068,0.013096496872034222,0.9588383838383837,0.032280788105088755,0.8060122965754365,0.011738632611099396,1.891136309993449,0.30549986299649956,2.0,0.19951748261071486,0.37731475584360946,0.30412033288930773
43.0,fourier_basis,10.0,250.0,50.0,10,0.19120094790954884,0.013160594167269477,0.9588383838383837,0.032280788105088755,0.8056925401720942,0.011703178250170991,1.8909524796093098,0.3057205532668345,2.0,0.19940894224962166,0.37707283380319173,0.30380476929678346
44.0,fourier_basis,10.0,250.0,50.0,10,0.1914180397671185,0.012941772560462328,0.9588383838383839,0.03228078810508875,0.8055605722684911,0.011791038343921168,1.8875872486736356,0.3049613428606552,2.0,0.19963535356275722,0.3768291477695134,0.303558703924657
45.0,fourier_basis,10.0,250.0,50.0,10,0.19139928873778372,0.013022104573408754,0.9588383838383839,0.03228078810508875,0.805314181602738,0.011806481227012918,1.8877115570457494,0.30460403257392676,2.0,0.19961579757746206,0.37681704805588007,0.3034561126690807
46.0,fourier_basis,10.0,250.0,50.0,10,0.19142837418215133,0.0130685969130578,0.9588383838383839,0.03228078810508875,0.8049940430954413,0.011657143524686013,1.8879993416784373,0.3045110270403445,2.0,0.19964613162004718,0.37693176506729575,0.30342782553262343
47.0,fourier_basis,10.0,250.0,50.0,10,0.19145929529131095,0.013104067621758936,0.9588383838383837,0.032280788105088755,0.8045480097577121,0.011627689389557565,1.8874569997762862,0.30455165215954255,2.0,0.19967838012999511,0.3768843562803494,0.3032215587541716
48.0,fourier_basis,10.0,250.0,50.0,10,0.19170033950759158,0.013516471195789609,0.9588383838383839,0.03228078810508875,0.8042429036469312,0.011175461481903846,1.8901153267899027,0.3088491141403048,2.0,0.19992977204373522,0.37789032642147535,0.30391561338129397
49.0,fourier_basis,10.0,250.0,50.0,10,0.1915031209036656,0.01327902348300333,0.9588383838383839,0.03228078810508875,0.8041562521488357,0.011200798388122777,1.887887560460166,0.30574979765103205,2.0,0.19972408711575343,0.3770566195900934,0.3032124380574788
